HEADER
VTF File Version,1.0
VTF File Type,0
PID,573106
Generated on,2026-03-23 09:39:53
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2024.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
16,panda
17,panda_1
11,xrt::bo::address
5,xrt::bo::bo
15,xrt::bo::read
6,xrt::bo::size
8,xrt::bo::sync
7,xrt::bo::write
1,xrt::device::device
2,xrt::device::load_xclbin
4,xrt::kernel::group_id
3,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait

EVENTS
1,0,0.149791,1,API_CALL,1
2,1,7.770706,1,API_CALL,1
3,0,7.785410,1,API_CALL,2
4,3,21468.108139,1,API_CALL,2
5,0,21468.143249,1,API_CALL,3
6,5,21468.638220,1,API_CALL,3
7,0,21468.730686,1,API_CALL,4
8,7,21468.730780,1,API_CALL,4
9,0,21468.738066,1,API_CALL,5
10,9,21695.474054,1,API_CALL,5
11,0,21695.484639,1,API_CALL,4
12,11,21695.485645,1,API_CALL,4
13,0,21695.488203,1,API_CALL,5
14,13,23339.840906,1,API_CALL,5
15,0,23339.851850,1,API_CALL,4
16,15,23339.852592,1,API_CALL,4
17,0,23339.855551,1,API_CALL,5
18,17,23471.161942,1,API_CALL,5
19,0,23471.182740,1,API_CALL,4
20,19,23471.184673,1,API_CALL,4
21,0,23471.188270,1,API_CALL,5
22,21,23492.158721,1,API_CALL,5
23,0,23492.169008,1,API_CALL,4
24,23,23492.169880,1,API_CALL,4
25,0,23492.172844,1,API_CALL,5
26,25,23627.759460,1,API_CALL,5
27,0,23627.769454,1,API_CALL,4
28,27,23627.770294,1,API_CALL,4
29,0,23627.772482,1,API_CALL,5
30,29,23759.266062,1,API_CALL,5
31,0,23759.289024,1,API_CALL,6
32,31,23759.289350,1,API_CALL,6
33,0,23759.291276,1,API_CALL,7
34,33,23759.433663,1,API_CALL,7
35,0,23759.435112,1,API_CALL,6
36,35,23759.435252,1,API_CALL,6
37,0,23759.436206,1,API_CALL,7
38,37,23760.331484,1,API_CALL,7
39,0,23760.332428,1,API_CALL,6
40,39,23760.332471,1,API_CALL,6
41,0,23760.332930,1,API_CALL,7
42,41,23760.342871,1,API_CALL,7
43,0,23760.343580,1,API_CALL,6
44,43,23760.343648,1,API_CALL,6
45,0,23760.344079,1,API_CALL,7
46,45,23760.344164,1,API_CALL,7
47,0,23760.344670,1,API_CALL,6
48,47,23760.344687,1,API_CALL,6
49,0,23760.345375,1,API_CALL,7
50,49,23760.404693,1,API_CALL,7
51,0,23760.405453,1,API_CALL,6
52,51,23760.405480,1,API_CALL,6
53,0,23760.405846,1,API_CALL,7
54,53,23760.462584,1,API_CALL,7
55,0,23760.463343,1,API_CALL,6
56,55,23760.463431,1,API_CALL,6
57,0,23760.469245,1,API_CALL,8
58,0,23760.469261,3,API_CALL,9
59,57,23882.418273,1,API_CALL,8
60,58,23882.418273,3,API_CALL,9
61,0,23882.446210,1,API_CALL,6
62,61,23882.446478,1,API_CALL,6
63,0,23882.449503,1,API_CALL,8
64,0,23882.449519,3,API_CALL,9
65,63,24832.262714,1,API_CALL,8
66,64,24832.262714,3,API_CALL,9
67,0,24832.277973,1,API_CALL,6
68,67,24832.278194,1,API_CALL,6
69,0,24832.280603,1,API_CALL,8
70,0,24832.280620,3,API_CALL,9
71,69,24902.273092,1,API_CALL,8
72,70,24902.273092,3,API_CALL,9
73,0,24902.302726,1,API_CALL,6
74,73,24902.303025,1,API_CALL,6
75,0,24902.306492,1,API_CALL,8
76,0,24902.306510,3,API_CALL,9
77,75,24922.673484,1,API_CALL,8
78,76,24922.673484,3,API_CALL,9
79,0,24922.688450,1,API_CALL,6
80,79,24922.688702,1,API_CALL,6
81,0,24922.692295,1,API_CALL,8
82,0,24922.692317,3,API_CALL,9
83,81,24990.798796,1,API_CALL,8
84,82,24990.798796,3,API_CALL,9
85,0,24990.825565,1,API_CALL,6
86,85,24990.826068,1,API_CALL,6
87,0,24990.828894,1,API_CALL,8
88,0,24990.828911,3,API_CALL,9
90,88,25056.258631,3,API_CALL,9
89,87,25056.258631,1,API_CALL,8
91,0,25056.304124,1,API_CALL,10
92,91,25056.315387,1,API_CALL,10
93,0,25056.323951,1,API_CALL,11
94,93,25056.323993,1,API_CALL,11
95,0,25056.325890,1,API_CALL,6
96,95,25056.326148,1,API_CALL,6
97,0,25056.328694,1,API_CALL,11
98,97,25056.328709,1,API_CALL,11
99,0,25056.329646,1,API_CALL,6
100,99,25056.329661,1,API_CALL,6
101,0,25056.331220,1,API_CALL,11
102,101,25056.331236,1,API_CALL,11
103,0,25056.331634,1,API_CALL,6
104,103,25056.331649,1,API_CALL,6
105,0,25056.332707,1,API_CALL,11
106,105,25056.332723,1,API_CALL,11
107,0,25056.333126,1,API_CALL,6
108,107,25056.333141,1,API_CALL,6
109,0,25056.333849,1,API_CALL,11
110,109,25056.333866,1,API_CALL,11
111,0,25056.334875,1,API_CALL,6
112,111,25056.334891,1,API_CALL,6
113,0,25056.335408,1,API_CALL,11
114,113,25056.335424,1,API_CALL,11
115,0,25056.335931,1,API_CALL,6
116,115,25056.335946,1,API_CALL,6
117,0,25056.337937,1,API_CALL,12
118,117,25056.342301,1,API_CALL,12
119,0,25056.343917,1,API_CALL,13
120,119,505181.548209,1,API_CALL,13
121,0,505183.474089,1,API_CALL,6
122,121,505183.475072,1,API_CALL,6
123,0,505183.926706,1,API_CALL,8
124,0,505183.926736,2,API_CALL,14
125,123,505347.962198,1,API_CALL,8
126,124,505347.962198,2,API_CALL,14
127,0,505359.468501,1,API_CALL,6
128,127,505359.468765,1,API_CALL,6
129,0,505359.474324,1,API_CALL,8
130,0,505359.474340,2,API_CALL,14
131,129,505380.033018,1,API_CALL,8
132,130,505380.033018,2,API_CALL,14
133,0,505380.038652,1,API_CALL,6
134,133,505380.038702,1,API_CALL,6
135,0,505380.044663,1,API_CALL,15
136,135,505380.106292,1,API_CALL,15
137,0,505380.107283,1,API_CALL,6
138,137,505380.107307,1,API_CALL,6
139,0,505380.108077,1,API_CALL,15
140,139,505380.108107,1,API_CALL,15

DEPENDENCIES

